File,ID,Member_Name,Member_Type,Entity,Member_ID,Modules,Module_List,Module,Duplicated
lib/readline/readline.c,193,_rl_bind_stty_chars,var,lib/readline/readline.c,1809,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,_rl_convert_meta_chars_to_ascii,var,lib/readline/readline.c,1810,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,_rl_echo_control_chars,var,lib/readline/readline.c,1813,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,_rl_horizontal_scroll_mode,var,lib/readline/readline.c,1816,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,_rl_mark_modified_lines,var,lib/readline/readline.c,1821,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,_rl_output_meta_chars,var,lib/readline/readline.c,1824,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,_rl_revert_all_at_newline,var,lib/readline/readline.c,1826,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/bind.c,160,rl_get_keymap_name_from_edit_mode,functionimpl,lib/readline/bind.c,1279,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,rl_outstream,var,lib/readline/readline.c,1856,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,rl_inhibit_completion,var,lib/readline/readline.h,1881,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,rl_outstream,var,lib/readline/readline.h,1887,['libreadline'],['libreadline'],libreadline,FALSE
lib/intl/l10nflist.c,130,l10nflist,file,lib/intl/l10nflist.c,1053,['libintl'],['libintl'],libintl,FALSE
lib/intl/loadinfo.h,131,loadinfo,file,lib/intl/loadinfo.h,1058,['libintl'],['libintl'],libintl,FALSE
lib/intl/l10nflist.c,130,_nl_make_l10nflist,functionproto,lib/intl/l10nflist.c,1054,['libintl'],['libintl'],libintl,FALSE
lib/intl/l10nflist.c,130,argz,var,lib/intl/l10nflist.c,1055,['libintl'],['libintl'],libintl,FALSE
lib/intl/l10nflist.c,130,argz_len,var,lib/intl/l10nflist.c,1056,['libintl'],['libintl'],libintl,FALSE
lib/intl/l10nflist.c,130,entry,var,lib/intl/l10nflist.c,1057,['libintl'],['libintl'],libintl,FALSE
conftypes.h,34,conftypes,file,conftypes.h,214,['general'],['general'],general,FALSE
error.c,38,error,file,error.c,242,['error_handling'],['error_handling'],error_handling,FALSE
lib/intl/bindtextdom.c,116,bindtextdom,file,lib/intl/bindtextdom.c,980,['libintl'],['libintl'],libintl,FALSE
lib/sh/unicode.c,279,unicode,file,lib/sh/unicode.c,2524,['libsh'],['libsh'],libsh,FALSE
redir.h,314,redir,file,redir.h,2853,['general'],['general'],general,FALSE
list.c,296,list_reverse,functionproto,list.c,2590,['general'],['general'],general,FALSE
general.h,83,GENERIC_LIST,alias,general.h,680,['general'],['general'],general,FALSE
list.c,296,list_append,functionproto,list.c,2589,['general'],['general'],general,FALSE
list.c,296,list,file,list.c,2588,['general'],['general'],general,FALSE
general.h,83,g_list,type,general.h,693,['general'],['general'],general,FALSE
lib/intl/bindtextdom.c,116,set_binding_values,functionproto,lib/intl/bindtextdom.c,982,['libintl'],['libintl'],libintl,FALSE
lib/intl/bindtextdom.c,116,domainname,var,lib/intl/bindtextdom.c,983,['libintl'],['libintl'],libintl,FALSE
lib/intl/bindtextdom.c,116,libintl_bindtextdomain,functionproto,lib/intl/bindtextdom.c,981,['libintl'],['libintl'],libintl,FALSE
lib/sh/fmtulong.c,227,fmtulong,file,lib/sh/fmtulong.c,2251,['libsh'],['libsh'],libsh,FALSE
lib/sh/itos.c,235,itos,file,lib/sh/itos.c,2293,['libsh'],['libsh'],libsh,FALSE
lib/sh/itos.c,235,i,var,lib/sh/itos.c,2296,['libsh'],['libsh'],libsh,FALSE
lib/sh/itos.c,235,buf,var,lib/sh/itos.c,2295,['libsh'],['libsh'],libsh,FALSE
lib/sh/itos.c,235,len,var,lib/sh/itos.c,2298,['libsh'],['libsh'],libsh,FALSE
dispose_cmd.c,36,dispose_cmd,file,dispose_cmd.c,233,['general'],['general'],general,FALSE
lib/intl/dcgettext.c,117,libintl_dcgettext,functionproto,lib/intl/dcgettext.c,985,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcgettext.c,117,domainname,var,lib/intl/dcgettext.c,987,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcgettext.c,117,msgid,var,lib/intl/dcgettext.c,988,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcgettext.c,117,category,var,lib/intl/dcgettext.c,986,['libintl'],['libintl'],libintl,FALSE
variables.h,340,variables,file,variables.h,3644,['general'],['general'],general,FALSE
lib/intl/dcgettext.c,117,dcgettext,file,lib/intl/dcgettext.c,984,['libintl'],['libintl'],libintl,FALSE
lib/readline/emacs_keymap.c,165,emacs_keymap,file,lib/readline/emacs_keymap.c,1517,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/emacs_keymap.c,165,emacs_ctlx_keymap,var,lib/readline/emacs_keymap.c,1518,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/emacs_keymap.c,165,emacs_meta_keymap,var,lib/readline/emacs_keymap.c,1519,['libreadline'],['libreadline'],libreadline,FALSE
builtins/psize.c,32,sigpipe,functionproto,builtins/psize.c,168,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/psize.c,32,sig,var,builtins/psize.c,169,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
syntax.h,332,syntax,file,syntax.h,3338,['general'],['general'],general,FALSE
lib/intl/dcngettext.c,119,libintl_dcngettext,functionproto,lib/intl/dcngettext.c,1005,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcngettext.c,119,category,var,lib/intl/dcngettext.c,1006,['libintl'],['libintl'],libintl,FALSE
support/recho.c,328,recho,file,support/recho.c,3328,['support'],['support'],support,FALSE
lib/sh/winsize.c,283,cp,var,lib/sh/winsize.c,2529,['libsh'],['libsh'],libsh,FALSE
lib/intl/dcngettext.c,119,dcngettext,file,lib/intl/dcngettext.c,1004,['libintl'],['libintl'],libintl,FALSE
y.tab.c,344,error_token_from_text,functionimpl,y.tab.c,3711,['general'],['general'],general,FALSE
externs.h,77,substring,functionproto,externs.h,569,['general'],['general'],general,FALSE
externs.h,77,yyparse,functionproto,externs.h,574,['general'],['general'],general,FALSE
y.tab.c,344,return_EOF,functionimpl,y.tab.c,3722,['general'],['general'],general,FALSE
externs.h,77,return_EOF,functionproto,externs.h,553,['general'],['general'],general,FALSE
y.tab.c,344,free_pushed_string_input,functionimpl,y.tab.c,3712,['general'],['general'],general,FALSE
externs.h,77,free_pushed_string_input,functionproto,externs.h,536,['general'],['general'],general,FALSE
externs.h,77,reset_parser,functionproto,externs.h,552,['general'],['general'],general,FALSE
y.tab.c,344,get_current_prompt_level,functionimpl,y.tab.c,3714,['general'],['general'],general,FALSE
externs.h,77,get_current_prompt_level,functionproto,externs.h,537,['general'],['general'],general,FALSE
mksyntax.c,302,mksyntax,file,mksyntax.c,2729,['general'],['general'],general,FALSE
lib/readline/complete.c,163,complete,file,lib/readline/complete.c,1351,['libreadline'],['libreadline'],libreadline,FALSE
lib/sh/stringvec.c,262,strvec_flush,functionproto,lib/sh/stringvec.c,2471,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringvec.c,262,strvec_resize,functionproto,lib/sh/stringvec.c,2473,['libsh'],['libsh'],libsh,FALSE
lib/readline/text.c,211,text,file,lib/readline/text.c,2127,['libreadline'],['libreadline'],libreadline,FALSE
lib/intl/gettext.c,125,gettext,file,lib/intl/gettext.c,1031,['libintl'],['libintl'],libintl,FALSE
builtins/evalstring.c,28,parse_and_execute,var,builtins/evalstring.c,125,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
lib/readline/posixdir.h,189,posixdir,file,lib/readline/posixdir.h,1787,['libreadline'],['libreadline'],libreadline,FALSE
builtins/common.h,26,parse_and_execute,functionproto,builtins/common.h,107,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
lib/sh/strpbrk.c,264,strpbrk,file,lib/sh/strpbrk.c,2480,['libsh'],['libsh'],libsh,FALSE
braces.c,21,braces,file,braces.c,49,['general'],['general'],general,FALSE
dispose_cmd.h,37,dispose_cmd,file,dispose_cmd.h,238,['general'],['general'],general,FALSE
lib/sh/fnxform.c,229,fnxform,file,lib/sh/fnxform.c,2256,['libsh'],['libsh'],libsh,FALSE
lib/readline/macro.c,184,macro,file,lib/readline/macro.c,1711,['libreadline'],['libreadline'],libreadline,FALSE
include/memalloc.h,92,alloca,functionproto,include/memalloc.h,734,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
lib/sh/getcwd.c,231,getcwd,file,lib/sh/getcwd.c,2259,['libsh'],['libsh'],libsh,FALSE
include/memalloc.h,92,memalloc,file,include/memalloc.h,733,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
include/memalloc.h,92,alloca,var,include/memalloc.h,735,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
y.tab.c,344,yy_stream_get,functionimpl,y.tab.c,3728,['general'],['general'],general,FALSE
jobs.h,105,initialize_job_control,functionproto,jobs.h,922,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,initialize_job_control,functionproto,jobs.c,815,['job_control'],['job_control'],job_control,FALSE
shell.c,315,set_bash_input,functionimpl,shell.c,2862,['general'],['general'],general,FALSE
input.h,103,with_input_from_stdin,functionproto,input.h,764,['general'],['general'],general,FALSE
input.h,103,with_input_from_stream,functionproto,input.h,765,['general'],['general'],general,FALSE
input.h,103,initialize_bash_input,functionproto,input.h,761,['general'],['general'],general,FALSE
lib/sh/strtoul.c,270,strtoul,file,lib/sh/strtoul.c,2499,['libsh'],['libsh'],libsh,FALSE
lib/sh/strtol.c,268,strtol,file,lib/sh/strtol.c,2495,['libsh'],['libsh'],libsh,FALSE
lib/readline/text.c,211,count,var,lib/readline/text.c,2133,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,key,var,lib/readline/text.c,2140,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,c,var,lib/readline/text.c,2132,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,ignore1,var,lib/readline/text.c,2138,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,ignore2,var,lib/readline/text.c,2139,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,ignore,var,lib/readline/text.c,2137,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,op,var,lib/readline/text.c,2142,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,dir,var,lib/readline/text.c,2135,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,smbchar,var,lib/readline/text.c,2143,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,len,var,lib/readline/text.c,2141,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,fdir,var,lib/readline/text.c,2136,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,bdir,var,lib/readline/text.c,2131,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,data,var,lib/readline/text.c,2134,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,rl_forward_byte,functionproto,lib/readline/text.c,2129,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,rl_refresh_line,functionproto,lib/readline/text.c,2130,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/text.c,211,_rl_insert_next_callback,functionproto,lib/readline/text.c,2128,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/complete.c,163,complete_get_screenwidth,functionimpl,lib/readline/complete.c,1353,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/rlprivate.h,198,_rl_screenwidth,var,lib/readline/rlprivate.h,1988,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/complete.c,163,_rl_reset_completion_state,functionimpl,lib/readline/complete.c,1352,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/rlprivate.h,198,_rl_reset_completion_state,functionproto,lib/readline/rlprivate.h,1941,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,saved_macro,type,lib/readline/macro.c,1716,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,_rl_push_executing_macro,functionimpl,lib/readline/macro.c,1715,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,_rl_next_macro_key,functionimpl,lib/readline/macro.c,1713,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,_rl_pop_executing_macro,functionimpl,lib/readline/macro.c,1714,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,count,var,lib/readline/macro.c,1718,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,ignore,var,lib/readline/macro.c,1723,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,rl_executing_macro,var,lib/readline/macro.c,1726,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,executing_macro_index,var,lib/readline/macro.c,1722,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,c,var,lib/readline/macro.c,1717,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,saver,var,lib/readline/macro.c,1727,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,macro_list,var,lib/readline/macro.c,1725,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,macro,var,lib/readline/macro.c,1724,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,current_macro,var,lib/readline/macro.c,1719,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,current_macro_size,var,lib/readline/macro.c,1721,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/macro.c,184,current_macro_index,var,lib/readline/macro.c,1720,['libreadline'],['libreadline'],libreadline,FALSE
externs.h,77,itos,functionproto,externs.h,548,['general'],['general'],general,FALSE
subst.c,322,expand_string_to_string,var,subst.c,3042,['general'],['general'],general,FALSE
subst.h,323,expand_string_to_string,functionproto,subst.h,3108,['general'],['general'],general,FALSE
lib/readline/rlprivate.h,198,_rl_next_macro_key,functionproto,lib/readline/rlprivate.h,1930,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/rlprivate.h,198,_rl_push_executing_macro,functionproto,lib/readline/rlprivate.h,1935,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/rlprivate.h,198,_rl_pop_executing_macro,functionproto,lib/readline/rlprivate.h,1934,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,alloc_undo_entry,functionproto,lib/readline/undo.c,2162,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,UNDO_LIST,alias,lib/readline/readline.h,1866,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,_rl_copy_undo_list,functionproto,lib/readline/undo.c,2161,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,undo_code,type,lib/readline/readline.h,1871,['libreadline'],['libreadline'],libreadline,FALSE
lib/intl/dgettext.c,120,libintl_dgettext,functionproto,lib/intl/dgettext.c,1008,['libintl'],['libintl'],libintl,FALSE
lib/intl/dgettext.c,120,msgid,var,lib/intl/dgettext.c,1009,['libintl'],['libintl'],libintl,FALSE
lib/intl/dgettext.c,120,dgettext,file,lib/intl/dgettext.c,1007,['libintl'],['libintl'],libintl,FALSE
lib/readline/tilde.h,213,tilde_expansion_preexpansion_hook,var,lib/readline/tilde.h,2154,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/tilde.h,213,tilde_additional_prefixes,var,lib/readline/tilde.h,2152,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/tilde.h,213,tilde_additional_suffixes,var,lib/readline/tilde.h,2153,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/util.c,215,_rl_abort_internal,functionimpl,lib/readline/util.c,2178,['libreadline'],['libreadline'],libreadline,FALSE
error.c,38,internal_warning,functionproto,error.c,248,['error_handling'],['error_handling'],error_handling,FALSE
lib/readline/tilde.c,212,tilde_expansion_preexpansion_hook,var,lib/readline/tilde.c,2150,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/tilde.c,212,tilde_additional_prefixes,var,lib/readline/tilde.c,2148,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/tilde.c,212,tilde_additional_suffixes,var,lib/readline/tilde.c,2149,['libreadline'],['libreadline'],libreadline,FALSE
error.h,39,internal_warning,functionproto,error.h,260,['error_handling'],['error_handling'],error_handling,FALSE
command.h,33,pattern_list,type,command.h,205,['general'],['general'],general,FALSE
y.tab.c,344,handle_eof_input_unit,functionimpl,y.tab.c,3715,['general'],['general'],general,FALSE
command.h,33,global_command,var,command.h,213,['general'],['general'],general,FALSE
command.h,33,,type,command.h,192,['general'],['general'],general,FALSE
command.h,33,redirect,type,command.h,207,['general'],['general'],general,FALSE
command.h,33,element,type,command.h,200,['general'],['general'],general,FALSE
y.tab.c,344,y.tab,file,y.tab.c,3710,['general'],['general'],general,FALSE
y.tab.c,344,YYSTYPE,type,y.tab.c,3741,['general'],['general'],general,FALSE
lib/glob/glob.h,108,glob,file,lib/glob/glob.h,956,['libglob'],['libglob'],libglob,FALSE
locale.c,297,set_default_locale,functionimpl,locale.c,2595,['general'],['general'],general,FALSE
externs.h,77,set_default_locale,functionproto,externs.h,556,['general'],['general'],general,FALSE
externs.h,77,set_default_locale_vars,functionproto,externs.h,557,['general'],['general'],general,FALSE
externs.h,77,set_default_lang,functionproto,externs.h,555,['general'],['general'],general,FALSE
lib/sh/mbschr.c,239,mbschr,file,lib/sh/mbschr.c,2302,['libsh'],['libsh'],libsh,FALSE
expr.c,76,expr,file,expr.c,455,['general'],['general'],general,FALSE
lib/glob/gmisc.c,110,gmisc,file,lib/glob/gmisc.c,958,['libglob'],['libglob'],libglob,FALSE
y.tab.c,344,print_offending_line,functionimpl,y.tab.c,3718,['general'],['general'],general,FALSE
error.h,39,parser_error,functionproto,error.h,261,['error_handling'],['error_handling'],error_handling,FALSE
error.c,38,parser_error,functionproto,error.c,249,['error_handling'],['error_handling'],error_handling,FALSE
variables.h,340,bind_variable,functionproto,variables.h,3654,['general'],['general'],general,FALSE
variables.h,340,unbind_variable,functionproto,variables.h,3689,['general'],['general'],general,FALSE
lib/readline/complete.c,163,rl_quote_filename,functionproto,lib/readline/complete.c,1362,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/complete.c,163,ignore,var,lib/readline/complete.c,1382,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/complete.c,163,invoking_key,var,lib/readline/complete.c,1383,['libreadline'],['libreadline'],libreadline,FALSE
